transaction_id,customer_id,transaction_date,store_id,total_amount,payment_method,loyalty_card,status
TX_00105904,CUST_02955,2025-03-26,TIENDA_017,18.39,DIGITAL,True,COMPLETED
TX_00105905,,2025-03-26,TIENDA_017,314.32,CARD,False,COMPLETED
TX_00105906,,2025-03-27,TIENDA_017,164.96,CASH,False,COMPLETED
TX_00105907,CUST_01658,2025-03-27,TIENDA_017,71.97,CARD,True,COMPLETED
TX_00105908,CUST_02489,2025-03-27,TIENDA_017,88.44,CASH,True,COMPLETED
TX_00105909,,2025-03-27,TIENDA_017,129.41,CARD,False,COMPLETED
TX_00105910,,2025-03-27,TIENDA_017,510.14,CARD,False,COMPLETED
TX_00105911,CUST_02595,2025-03-27,TIENDA_017,380.13,CARD,True,RETURNED
TX_00105912,CUST_02513,2025-03-27,TIENDA_017,208.33,CASH,True,COMPLETED
TX_00105913,,2025-03-27,TIENDA_017,54.4,CASH,False,COMPLETED
TX_00105914,,2025-03-27,TIENDA_017,406.7,CASH,False,COMPLETED
TX_00105915,CUST_00109,2025-03-27,TIENDA_017,87.16,CARD,True,COMPLETED
TX_00105916,,2025-03-28,TIENDA_017,1076.68,CARD,False,COMPLETED
TX_00105917,,2025-03-28,TIENDA_017,483.82,CASH,False,COMPLETED
TX_00105918,,2025-03-28,TIENDA_017,502.65,CASH,False,COMPLETED
TX_00105919,,2025-03-28,TIENDA_017,118.21,CARD,False,COMPLETED
TX_00105920,,2025-03-28,TIENDA_017,101.01,DIGITAL,False,COMPLETED
TX_00105921,CUST_01890,2025-03-28,TIENDA_017,328.53,CARD,True,COMPLETED
TX_00105922,,2025-03-28,TIENDA_017,697.22,CARD,False,COMPLETED
TX_00105923,,2025-03-28,TIENDA_017,1415.25,CARD,False,COMPLETED
TX_00105924,CUST_00216,2025-03-28,TIENDA_017,27.55,CARD,True,COMPLETED
TX_00105925,,2025-03-28,TIENDA_017,30.16,CASH,False,COMPLETED
TX_00105926,,2025-03-28,TIENDA_017,149.43,CASH,False,COMPLETED
TX_00105927,CUST_02296,2025-03-29,TIENDA_017,108.52,CARD,True,COMPLETED
TX_00105928,,2025-03-29,TIENDA_017,136.36,CARD,False,COMPLETED
TX_00105929,CUST_02380,2025-03-29,TIENDA_017,159.41,CARD,True,COMPLETED
TX_00105930,CUST_00420,2025-03-29,TIENDA_017,447.91,DIGITAL,True,COMPLETED
TX_00105931,CUST_00498,2025-03-29,TIENDA_017,77.28,CASH,True,COMPLETED
TX_00105932,,2025-03-29,TIENDA_017,257.81,CASH,False,COMPLETED
TX_00105933,CUST_00837,2025-03-29,TIENDA_017,454.18,CASH,True,COMPLETED
TX_00105934,,2025-03-29,TIENDA_017,584.53,CARD,False,COMPLETED
TX_00105935,,2025-03-29,TIENDA_017,398.62,CARD,False,COMPLETED
TX_00105936,,2025-03-30,TIENDA_017,122.3,CASH,False,RETURNED
TX_00105937,CUST_00266,2025-03-30,TIENDA_017,75.63,CASH,True,COMPLETED
TX_00105938,,2025-03-30,TIENDA_017,556.52,CARD,False,COMPLETED
TX_00105939,,2025-03-30,TIENDA_017,80.49,CARD,False,COMPLETED
TX_00105940,,2025-03-30,TIENDA_017,57.15,CARD,False,COMPLETED
TX_00105941,,2025-03-30,TIENDA_017,405.79,CARD,False,COMPLETED
TX_00105942,CUST_00798,2025-03-30,TIENDA_017,1304.01,CARD,True,COMPLETED
TX_00105943,,2025-03-30,TIENDA_017,43.88,DIGITAL,False,COMPLETED
TX_00105944,,2025-03-30,TIENDA_017,61.94,CASH,False,COMPLETED
TX_00105945,,2025-03-30,TIENDA_017,155.84,DIGITAL,False,COMPLETED
TX_00105946,,2025-03-31,TIENDA_017,83.79,CASH,False,COMPLETED
TX_00105947,CUST_01935,2025-03-31,TIENDA_017,306.24,CARD,True,COMPLETED
TX_00105948,CUST_02500,2025-03-31,TIENDA_017,28.65,CASH,True,COMPLETED
TX_00105949,,2025-03-31,TIENDA_017,622.44,CARD,False,COMPLETED
TX_00105950,CUST_00242,2025-03-31,TIENDA_017,831.49,CARD,True,COMPLETED
TX_00105951,CUST_02861,2025-03-31,TIENDA_017,98.61,CARD,True,COMPLETED
TX_00105952,CUST_01322,2025-03-31,TIENDA_017,4.37,DIGITAL,True,COMPLETED
TX_00105953,,2025-04-01,TIENDA_017,111.53,CARD,False,COMPLETED
TX_00105954,CUST_02510,2025-04-01,TIENDA_017,1202.91,CASH,True,COMPLETED
TX_00105955,CUST_00990,2025-04-01,TIENDA_017,63.67,CASH,True,COMPLETED
TX_00105956,,2025-04-01,TIENDA_017,100.49,CASH,False,COMPLETED
TX_00105957,CUST_01633,2025-04-01,TIENDA_017,8.36,CARD,True,COMPLETED
TX_00105958,,2025-04-01,TIENDA_017,13.5,CARD,False,COMPLETED
TX_00105959,,2025-04-01,TIENDA_017,119.85,CASH,False,COMPLETED
TX_00105960,CUST_02672,2025-04-01,TIENDA_017,104.78,CARD,True,COMPLETED
TX_00105961,,2025-04-01,TIENDA_017,89.19,CARD,False,COMPLETED
TX_00105962,CUST_01456,2025-04-01,TIENDA_017,505.12,DIGITAL,True,COMPLETED
TX_00105963,,2025-04-02,TIENDA_017,293.43,CASH,False,COMPLETED
TX_00105964,CUST_02992,2025-04-02,TIENDA_017,354.6,CARD,True,COMPLETED
TX_00105965,,2025-04-02,TIENDA_017,116.45,CASH,False,COMPLETED
TX_00105966,,2025-04-02,TIENDA_017,3.84,CASH,False,COMPLETED
TX_00105967,CUST_01423,2025-04-02,TIENDA_017,21.42,CARD,True,COMPLETED
TX_00105968,,2025-04-02,TIENDA_017,11.21,CARD,False,COMPLETED
TX_00105969,,2025-04-02,TIENDA_017,284.9,CASH,False,COMPLETED
TX_00105970,,2025-04-02,TIENDA_017,521.35,CASH,False,COMPLETED
TX_00105971,,2025-04-02,TIENDA_017,263.58,CARD,False,COMPLETED
TX_00105972,,2025-04-02,TIENDA_017,1605.43,DIGITAL,False,COMPLETED
TX_00105973,,2025-04-03,TIENDA_017,83.94,CARD,False,COMPLETED
TX_00105974,,2025-04-03,TIENDA_017,536.39,CARD,False,COMPLETED
TX_00105975,,2025-04-03,TIENDA_017,173.51,CASH,False,COMPLETED
TX_00105976,CUST_01352,2025-04-03,TIENDA_017,19.02,CARD,True,COMPLETED
TX_00105977,,2025-04-03,TIENDA_017,700.38,CARD,False,COMPLETED
TX_00105978,CUST_00312,2025-04-03,TIENDA_017,768.48,CASH,True,COMPLETED
TX_00105979,CUST_01738,2025-04-04,TIENDA_017,270.93,CASH,True,COMPLETED
TX_00105980,,2025-04-04,TIENDA_017,505.1,CARD,False,COMPLETED
TX_00105981,,2025-04-04,TIENDA_017,27.44,CASH,False,COMPLETED
TX_00105982,,2025-04-04,TIENDA_017,131.57,CARD,False,COMPLETED
TX_00105983,,2025-04-04,TIENDA_017,66.38,DIGITAL,False,COMPLETED
TX_00105984,,2025-04-04,TIENDA_017,7.52,CASH,False,COMPLETED
TX_00105985,,2025-04-05,TIENDA_017,194.88,CARD,False,COMPLETED
TX_00105986,CUST_02141,2025-04-05,TIENDA_017,90.81,CARD,True,COMPLETED
TX_00105987,,2025-04-05,TIENDA_017,46.97,CASH,False,COMPLETED
TX_00105988,,2025-04-05,TIENDA_017,193.31,CASH,False,COMPLETED
TX_00105989,CUST_00773,2025-04-05,TIENDA_017,1071.42,CASH,True,COMPLETED
TX_00105990,,2025-04-05,TIENDA_017,133.56,CARD,False,COMPLETED
TX_00105991,,2025-04-05,TIENDA_017,599.16,CASH,False,COMPLETED
TX_00105992,,2025-04-05,TIENDA_017,74.82,CARD,False,COMPLETED
TX_00105993,,2025-04-06,TIENDA_017,94.71,CARD,False,COMPLETED
TX_00105994,,2025-04-06,TIENDA_017,210.8,CASH,False,COMPLETED
TX_00105995,,2025-04-06,TIENDA_017,50.1,CARD,False,COMPLETED
TX_00105996,,2025-04-06,TIENDA_017,88.98,CASH,False,COMPLETED
TX_00105997,,2025-04-07,TIENDA_017,316.17,CASH,False,COMPLETED
TX_00105998,CUST_02441,2025-04-07,TIENDA_017,39.5,CARD,True,COMPLETED
TX_00105999,CUST_00338,2025-04-07,TIENDA_017,762.08,DIGITAL,True,COMPLETED
TX_00106000,,2025-04-07,TIENDA_017,200.29,DIGITAL,False,COMPLETED
TX_00106001,,2025-04-07,TIENDA_017,305.0,CARD,False,COMPLETED
TX_00106002,,2025-04-07,TIENDA_017,146.01,CASH,False,COMPLETED
TX_00106003,,2025-04-07,TIENDA_017,240.34,DIGITAL,False,COMPLETED
TX_00106004,CUST_01057,2025-04-07,TIENDA_017,967.23,DIGITAL,True,COMPLETED
TX_00106005,,2025-04-07,TIENDA_017,653.85,CASH,False,COMPLETED
TX_00106006,,2025-04-07,TIENDA_017,162.22,CARD,False,COMPLETED
TX_00106007,,2025-04-07,TIENDA_017,78.41,CASH,False,COMPLETED
TX_00106008,,2025-04-08,TIENDA_017,228.17,DIGITAL,False,COMPLETED
TX_00106009,CUST_00002,2025-04-08,TIENDA_017,53.56,CARD,True,COMPLETED
TX_00106010,,2025-04-08,TIENDA_017,669.24,DIGITAL,False,COMPLETED
TX_00106011,,2025-04-08,TIENDA_017,170.05,CASH,False,COMPLETED
TX_00106012,CUST_02000,2025-04-08,TIENDA_017,919.41,CASH,True,COMPLETED
TX_00106013,,2025-04-08,TIENDA_017,81.3,CASH,False,COMPLETED
TX_00106014,,2025-04-08,TIENDA_017,80.74,CARD,False,COMPLETED
TX_00106015,,2025-04-08,TIENDA_017,715.48,DIGITAL,False,COMPLETED
TX_00106016,,2025-04-08,TIENDA_017,23.32,DIGITAL,False,COMPLETED
TX_00106017,,2025-04-09,TIENDA_017,151.25,DIGITAL,False,COMPLETED
TX_00106018,,2025-04-09,TIENDA_017,340.91,CARD,False,COMPLETED
TX_00106019,CUST_01041,2025-04-09,TIENDA_017,538.56,CASH,True,RETURNED
TX_00106020,,2025-04-09,TIENDA_017,433.37,CARD,False,COMPLETED
TX_00106021,,2025-04-09,TIENDA_017,243.23,CARD,False,COMPLETED
TX_00106022,CUST_00572,2025-04-09,TIENDA_017,23.83,CARD,True,COMPLETED
TX_00106023,,2025-04-10,TIENDA_017,103.89,DIGITAL,False,COMPLETED
TX_00106024,,2025-04-10,TIENDA_017,79.32,CASH,False,COMPLETED
TX_00106025,CUST_01499,2025-04-10,TIENDA_017,7.36,CASH,True,COMPLETED
TX_00106026,CUST_01525,2025-04-10,TIENDA_017,469.77,DIGITAL,True,COMPLETED
TX_00106027,CUST_00132,2025-04-10,TIENDA_017,1132.78,CARD,True,COMPLETED
TX_00106028,CUST_00391,2025-04-10,TIENDA_017,203.66,CASH,True,COMPLETED
TX_00106029,,2025-04-11,TIENDA_017,221.33,CARD,False,COMPLETED
TX_00106030,,2025-04-11,TIENDA_017,132.45,CASH,False,COMPLETED
TX_00106031,,2025-04-11,TIENDA_017,276.11,CARD,False,COMPLETED
TX_00106032,,2025-04-11,TIENDA_017,185.98,CARD,False,COMPLETED
TX_00106033,,2025-04-11,TIENDA_017,162.54,CARD,False,COMPLETED
TX_00106034,CUST_00250,2025-04-11,TIENDA_017,84.16,DIGITAL,True,COMPLETED
TX_00106035,CUST_00813,2025-04-11,TIENDA_017,13.25,CARD,True,COMPLETED
TX_00106036,,2025-04-11,TIENDA_017,40.26,CARD,False,COMPLETED
TX_00106037,,2025-04-12,TIENDA_017,11.18,CARD,False,COMPLETED
TX_00106038,CUST_02191,2025-04-12,TIENDA_017,342.76,CASH,True,COMPLETED
TX_00106039,,2025-04-12,TIENDA_017,569.34,CARD,False,COMPLETED
TX_00106040,,2025-04-12,TIENDA_017,91.94,CARD,False,COMPLETED
TX_00106041,,2025-04-12,TIENDA_017,71.91,DIGITAL,False,COMPLETED
TX_00106042,,2025-04-12,TIENDA_017,118.96,CARD,False,COMPLETED
TX_00106043,CUST_01175,2025-04-12,TIENDA_017,69.72,CASH,True,COMPLETED
TX_00106044,CUST_02098,2025-04-12,TIENDA_017,62.86,CARD,True,COMPLETED
TX_00106045,CUST_01314,2025-04-12,TIENDA_017,339.68,CARD,True,COMPLETED
TX_00106046,,2025-04-12,TIENDA_017,358.51,CASH,False,COMPLETED
TX_00106047,,2025-04-13,TIENDA_017,694.96,CARD,False,COMPLETED
TX_00106048,,2025-04-13,TIENDA_017,387.1,CASH,False,COMPLETED
TX_00106049,,2025-04-13,TIENDA_017,71.01,DIGITAL,False,COMPLETED
TX_00106050,,2025-04-13,TIENDA_017,179.52,CARD,False,COMPLETED
TX_00106051,,2025-04-13,TIENDA_017,77.35,CARD,False,RETURNED
TX_00106052,CUST_02344,2025-04-13,TIENDA_017,123.74,CARD,True,COMPLETED
TX_00106053,,2025-04-13,TIENDA_017,118.74,CASH,False,COMPLETED
TX_00106054,,2025-04-13,TIENDA_017,328.42,CARD,False,COMPLETED
TX_00106055,CUST_01500,2025-04-13,TIENDA_017,36.59,CASH,True,COMPLETED
TX_00106056,CUST_01422,2025-04-13,TIENDA_017,391.18,CASH,True,COMPLETED
TX_00106057,,2025-04-14,TIENDA_017,504.01,CASH,False,COMPLETED
TX_00106058,CUST_01718,2025-04-14,TIENDA_017,431.27,DIGITAL,True,COMPLETED
TX_00106059,,2025-04-14,TIENDA_017,881.65,CARD,False,COMPLETED
TX_00106060,,2025-04-14,TIENDA_017,398.92,CASH,False,COMPLETED
TX_00106061,,2025-04-14,TIENDA_017,56.75,CARD,False,COMPLETED
TX_00106062,,2025-04-14,TIENDA_017,157.7,CASH,False,RETURNED
TX_00106063,,2025-04-14,TIENDA_017,715.56,CASH,False,COMPLETED
TX_00106064,,2025-04-15,TIENDA_017,190.9,DIGITAL,False,COMPLETED
TX_00106065,,2025-04-15,TIENDA_017,150.37,CARD,False,COMPLETED
TX_00106066,CUST_01874,2025-04-15,TIENDA_017,328.96,DIGITAL,True,COMPLETED
TX_00106067,,2025-04-15,TIENDA_017,105.09,CARD,False,COMPLETED
TX_00106068,,2025-04-15,TIENDA_017,68.58,CARD,False,COMPLETED
TX_00106069,,2025-04-16,TIENDA_017,488.33,CASH,False,COMPLETED
TX_00106070,,2025-04-16,TIENDA_017,169.38,CARD,False,COMPLETED
TX_00106071,,2025-04-16,TIENDA_017,387.67,DIGITAL,False,COMPLETED
TX_00106072,,2025-04-17,TIENDA_017,75.68,CASH,False,COMPLETED
TX_00106073,,2025-04-17,TIENDA_017,156.56,CARD,False,COMPLETED
TX_00106074,,2025-04-17,TIENDA_017,53.05,CARD,False,COMPLETED
TX_00106075,,2025-04-17,TIENDA_017,513.3,CARD,False,COMPLETED
TX_00106076,,2025-04-17,TIENDA_017,1255.62,CARD,False,COMPLETED
TX_00106077,CUST_02936,2025-04-17,TIENDA_017,370.85,CASH,True,COMPLETED
TX_00106078,CUST_02701,2025-04-17,TIENDA_017,115.38,DIGITAL,True,COMPLETED
TX_00106079,CUST_01743,2025-04-17,TIENDA_017,266.74,CASH,True,COMPLETED
TX_00106080,,2025-04-18,TIENDA_017,30.02,CASH,False,COMPLETED
TX_00106081,,2025-04-18,TIENDA_017,47.77,CARD,False,COMPLETED
TX_00106082,,2025-04-18,TIENDA_017,365.23,CARD,False,COMPLETED
TX_00106083,,2025-04-18,TIENDA_017,300.69,CASH,False,COMPLETED
TX_00106084,CUST_02591,2025-04-18,TIENDA_017,25.83,CARD,True,COMPLETED
TX_00106085,CUST_01700,2025-04-18,TIENDA_017,178.0,CARD,True,COMPLETED
TX_00106086,,2025-04-19,TIENDA_017,224.3,CARD,False,COMPLETED
TX_00106087,,2025-04-19,TIENDA_017,94.25,CASH,False,COMPLETED
TX_00106088,,2025-04-19,TIENDA_017,147.15,CARD,False,RETURNED
TX_00106089,CUST_02098,2025-04-19,TIENDA_017,267.22,CARD,True,COMPLETED
TX_00106090,CUST_00272,2025-04-19,TIENDA_017,230.18,CARD,True,COMPLETED
TX_00106091,CUST_01356,2025-04-19,TIENDA_017,800.57,CASH,True,COMPLETED
TX_00106092,,2025-04-19,TIENDA_017,788.48,CASH,False,COMPLETED
TX_00106093,CUST_02879,2025-04-19,TIENDA_017,67.55,CASH,True,COMPLETED
TX_00106094,,2025-04-19,TIENDA_017,115.56,CASH,False,COMPLETED
TX_00106095,,2025-04-19,TIENDA_017,424.18,CASH,False,COMPLETED
TX_00106096,,2025-04-19,TIENDA_017,29.81,CARD,False,COMPLETED
TX_00106097,,2025-04-19,TIENDA_017,120.42,DIGITAL,False,COMPLETED
TX_00106098,,2025-04-19,TIENDA_017,449.6,CASH,False,COMPLETED
TX_00106099,CUST_00961,2025-04-19,TIENDA_017,62.82,CARD,True,COMPLETED
TX_00106100,CUST_01030,2025-04-20,TIENDA_017,508.59,CASH,True,COMPLETED
TX_00106101,,2025-04-20,TIENDA_017,4.08,CASH,False,COMPLETED
TX_00106102,,2025-04-20,TIENDA_017,198.25,CARD,False,RETURNED
TX_00106103,,2025-04-20,TIENDA_017,212.47,CASH,False,COMPLETED
TX_00106104,,2025-04-20,TIENDA_017,20.13,DIGITAL,False,COMPLETED
TX_00106105,CUST_00244,2025-04-21,TIENDA_017,89.91,CARD,True,COMPLETED
TX_00106106,CUST_00325,2025-04-21,TIENDA_017,17.83,CASH,True,COMPLETED
TX_00106107,,2025-04-21,TIENDA_017,395.07,DIGITAL,False,COMPLETED
TX_00106108,,2025-04-21,TIENDA_017,58.93,CARD,False,COMPLETED
TX_00106109,,2025-04-21,TIENDA_017,240.24,CARD,False,COMPLETED
TX_00106110,,2025-04-22,TIENDA_017,204.66,CARD,False,COMPLETED
TX_00106111,,2025-04-22,TIENDA_017,33.45,CARD,False,COMPLETED
TX_00106112,,2025-04-22,TIENDA_017,353.08,CASH,False,COMPLETED
TX_00106113,,2025-04-22,TIENDA_017,475.87,CASH,False,COMPLETED
TX_00106114,CUST_01442,2025-04-22,TIENDA_017,288.46,CARD,True,COMPLETED
TX_00106115,CUST_00513,2025-04-22,TIENDA_017,325.04,CARD,True,COMPLETED
TX_00106116,,2025-04-22,TIENDA_017,233.45,CARD,False,COMPLETED
TX_00106117,CUST_00956,2025-04-22,TIENDA_017,980.97,CARD,True,COMPLETED
TX_00106118,CUST_01371,2025-04-22,TIENDA_017,68.44,CARD,True,COMPLETED
TX_00106119,,2025-04-22,TIENDA_017,521.9,CARD,False,COMPLETED
TX_00106120,,2025-04-23,TIENDA_017,138.78,CARD,False,COMPLETED
TX_00106121,CUST_01300,2025-04-23,TIENDA_017,29.15,CASH,True,COMPLETED
TX_00106122,CUST_00295,2025-04-23,TIENDA_017,76.15,CARD,True,COMPLETED
TX_00106123,CUST_01228,2025-04-23,TIENDA_017,134.66,CARD,True,COMPLETED
TX_00106124,CUST_01147,2025-04-23,TIENDA_017,110.46,CARD,True,COMPLETED
TX_00106125,CUST_00104,2025-04-23,TIENDA_017,171.35,CASH,True,COMPLETED
TX_00106126,CUST_00608,2025-04-23,TIENDA_017,2090.33,CARD,True,COMPLETED
TX_00106127,,2025-04-23,TIENDA_017,209.16,CARD,False,COMPLETED
TX_00106128,,2025-04-23,TIENDA_017,54.86,CASH,False,COMPLETED
TX_00106129,,2025-04-23,TIENDA_017,158.57,CARD,False,COMPLETED
TX_00106130,CUST_02611,2025-04-23,TIENDA_017,361.95,DIGITAL,True,COMPLETED
TX_00106131,,2025-04-23,TIENDA_017,10.58,CARD,False,COMPLETED
TX_00106132,,2025-04-23,TIENDA_017,220.62,CARD,False,COMPLETED
TX_00106133,,2025-04-24,TIENDA_017,682.19,CASH,False,RETURNED
TX_00106134,,2025-04-24,TIENDA_017,808.98,CASH,False,COMPLETED
TX_00106135,CUST_02710,2025-04-24,TIENDA_017,332.16,CARD,True,COMPLETED
TX_00106136,CUST_01991,2025-04-24,TIENDA_017,560.83,CASH,True,COMPLETED
TX_00106137,,2025-04-24,TIENDA_017,103.27,CARD,False,COMPLETED
TX_00106138,CUST_00213,2025-04-25,TIENDA_017,35.93,DIGITAL,True,COMPLETED
TX_00106139,CUST_00009,2025-04-25,TIENDA_017,594.27,CASH,True,COMPLETED
TX_00106140,CUST_00204,2025-04-26,TIENDA_017,681.48,CASH,True,COMPLETED
TX_00106141,,2025-04-26,TIENDA_017,71.63,DIGITAL,False,COMPLETED
TX_00106142,CUST_00700,2025-04-26,TIENDA_017,38.91,CARD,True,COMPLETED
TX_00106143,CUST_00251,2025-04-26,TIENDA_017,1271.15,CASH,True,COMPLETED
TX_00106144,CUST_01003,2025-04-26,TIENDA_017,372.71,CASH,True,COMPLETED
TX_00106145,CUST_01234,2025-04-26,TIENDA_017,418.01,CASH,True,COMPLETED
TX_00106146,CUST_00519,2025-04-27,TIENDA_017,90.51,DIGITAL,True,COMPLETED
TX_00106147,CUST_02976,2025-04-27,TIENDA_017,456.42,DIGITAL,True,COMPLETED
TX_00106148,,2025-04-27,TIENDA_017,554.01,CARD,False,COMPLETED
TX_00106149,,2025-04-27,TIENDA_017,274.35,CASH,False,COMPLETED
TX_00106150,,2025-04-27,TIENDA_017,13.34,CARD,False,COMPLETED
TX_00106151,,2025-04-27,TIENDA_017,178.92,DIGITAL,False,COMPLETED
TX_00106152,,2025-04-28,TIENDA_017,34.83,CARD,False,COMPLETED
TX_00106153,,2025-04-28,TIENDA_017,774.41,DIGITAL,False,COMPLETED
TX_00106154,CUST_02559,2025-04-28,TIENDA_017,22.15,CARD,True,COMPLETED
TX_00106155,,2025-04-28,TIENDA_017,5.88,CARD,False,COMPLETED
TX_00106156,,2025-04-28,TIENDA_017,102.85,CARD,False,COMPLETED
TX_00106157,,2025-04-28,TIENDA_017,140.69,CARD,False,COMPLETED
TX_00106158,,2025-04-28,TIENDA_017,76.18,CARD,False,COMPLETED
TX_00106159,,2025-04-28,TIENDA_017,33.4,CARD,False,COMPLETED
TX_00106160,,2025-04-28,TIENDA_017,19.43,CASH,False,COMPLETED
TX_00106161,,2025-04-29,TIENDA_017,473.45,CARD,False,COMPLETED
TX_00106162,,2025-04-29,TIENDA_017,275.76,CARD,False,COMPLETED
TX_00106163,,2025-04-29,TIENDA_017,85.13,DIGITAL,False,COMPLETED
TX_00106164,,2025-04-29,TIENDA_017,27.17,CARD,False,COMPLETED
TX_00106165,,2025-04-29,TIENDA_017,68.63,CARD,False,COMPLETED
TX_00106166,CUST_02637,2025-04-29,TIENDA_017,144.17,CARD,True,COMPLETED
TX_00106167,CUST_01987,2025-04-29,TIENDA_017,81.27,DIGITAL,True,COMPLETED
TX_00106168,CUST_00464,2025-04-29,TIENDA_017,346.77,CARD,True,COMPLETED
TX_00106169,,2025-04-29,TIENDA_017,50.1,CASH,False,COMPLETED
TX_00106170,CUST_01734,2025-04-29,TIENDA_017,64.79,CARD,True,COMPLETED
TX_00106171,CUST_01702,2025-04-29,TIENDA_017,213.41,CARD,True,COMPLETED
TX_00106172,CUST_02910,2025-04-29,TIENDA_017,645.21,DIGITAL,True,COMPLETED
TX_00106173,,2025-04-30,TIENDA_017,166.37,DIGITAL,False,COMPLETED
TX_00106174,CUST_03000,2025-04-30,TIENDA_017,131.54,DIGITAL,True,COMPLETED
TX_00106175,,2025-04-30,TIENDA_017,1127.18,CARD,False,COMPLETED
TX_00106176,CUST_02271,2025-04-30,TIENDA_017,213.67,CARD,True,COMPLETED
TX_00106177,CUST_00643,2025-04-30,TIENDA_017,379.55,CASH,True,COMPLETED
TX_00106178,,2025-04-30,TIENDA_017,101.77,CASH,False,COMPLETED
TX_00106179,,2025-04-30,TIENDA_017,69.54,CARD,False,COMPLETED
TX_00106180,,2025-04-30,TIENDA_017,102.47,CARD,False,COMPLETED
TX_00106181,,2025-04-30,TIENDA_017,1059.41,DIGITAL,False,COMPLETED
TX_00106182,CUST_02003,2025-04-30,TIENDA_017,72.3,CASH,True,COMPLETED
TX_00106183,CUST_02004,2025-04-30,TIENDA_017,177.59,CARD,True,COMPLETED
TX_00106184,CUST_00349,2025-05-01,TIENDA_017,567.7,CARD,True,COMPLETED
TX_00106185,,2025-05-01,TIENDA_017,91.41,CASH,False,COMPLETED
TX_00106186,,2025-05-01,TIENDA_017,503.9,CARD,False,COMPLETED
TX_00106187,,2025-05-01,TIENDA_017,512.78,CASH,False,COMPLETED
TX_00106188,,2025-05-01,TIENDA_017,126.27,CASH,False,COMPLETED
TX_00106189,CUST_00372,2025-05-01,TIENDA_017,126.68,CARD,True,RETURNED
TX_00106190,CUST_01212,2025-05-01,TIENDA_017,170.85,CARD,True,COMPLETED
TX_00106191,CUST_01960,2025-05-01,TIENDA_017,245.73,CARD,True,COMPLETED
TX_00106192,,2025-05-01,TIENDA_017,97.28,CARD,False,COMPLETED
TX_00106193,,2025-05-01,TIENDA_017,81.78,DIGITAL,False,COMPLETED
TX_00106194,CUST_00863,2025-05-02,TIENDA_017,552.67,DIGITAL,True,COMPLETED
TX_00106195,,2025-05-02,TIENDA_017,344.88,CARD,False,COMPLETED
TX_00106196,CUST_02512,2025-05-02,TIENDA_017,455.09,CARD,True,COMPLETED
TX_00106197,,2025-05-02,TIENDA_017,551.78,CARD,False,COMPLETED
TX_00106198,CUST_00024,2025-05-02,TIENDA_017,276.17,CASH,True,COMPLETED
TX_00106199,CUST_01635,2025-05-02,TIENDA_017,111.46,CARD,True,COMPLETED
TX_00106200,,2025-05-02,TIENDA_017,38.53,CASH,False,COMPLETED
TX_00106201,,2025-05-03,TIENDA_017,176.76,CARD,False,COMPLETED
TX_00106202,,2025-05-03,TIENDA_017,255.61,CASH,False,COMPLETED
TX_00106203,CUST_00585,2025-05-03,TIENDA_017,278.69,CARD,True,COMPLETED
TX_00106204,CUST_02852,2025-05-03,TIENDA_017,51.41,CARD,True,COMPLETED
TX_00106205,,2025-05-03,TIENDA_017,613.87,CASH,False,COMPLETED
TX_00106206,,2025-05-03,TIENDA_017,475.03,CASH,False,COMPLETED
TX_00106207,,2025-05-03,TIENDA_017,279.85,CASH,False,COMPLETED
TX_00106208,,2025-05-03,TIENDA_017,129.12,CARD,False,COMPLETED
TX_00106209,CUST_02702,2025-05-03,TIENDA_017,444.11,DIGITAL,True,COMPLETED
TX_00106210,,2025-05-03,TIENDA_017,57.76,CARD,False,COMPLETED
TX_00106211,,2025-05-03,TIENDA_017,664.39,CARD,False,COMPLETED
TX_00106212,CUST_01880,2025-05-03,TIENDA_017,62.86,CARD,True,COMPLETED
TX_00106213,CUST_00056,2025-05-03,TIENDA_017,48.18,CARD,True,COMPLETED
TX_00106214,CUST_02588,2025-05-03,TIENDA_017,111.67,CARD,True,COMPLETED
TX_00106215,CUST_01576,2025-05-04,TIENDA_017,67.34,CASH,True,COMPLETED
TX_00106216,,2025-05-04,TIENDA_017,894.11,CARD,False,COMPLETED
TX_00106217,,2025-05-04,TIENDA_017,138.57,CASH,False,COMPLETED
TX_00106218,,2025-05-04,TIENDA_017,40.08,CARD,False,COMPLETED
TX_00106219,,2025-05-04,TIENDA_017,7.15,CASH,False,COMPLETED
TX_00106220,,2025-05-04,TIENDA_017,355.61,CASH,False,COMPLETED
TX_00106221,,2025-05-04,TIENDA_017,1139.58,DIGITAL,False,COMPLETED
TX_00106222,CUST_00079,2025-05-04,TIENDA_017,10.93,DIGITAL,True,COMPLETED
TX_00106223,,2025-05-05,TIENDA_017,138.24,CASH,False,COMPLETED
TX_00106224,CUST_01585,2025-05-05,TIENDA_017,64.12,CASH,True,COMPLETED
TX_00106225,,2025-05-05,TIENDA_017,85.03,CARD,False,COMPLETED
TX_00106226,,2025-05-05,TIENDA_017,326.4,DIGITAL,False,COMPLETED
TX_00106227,,2025-05-05,TIENDA_017,154.51,CASH,False,COMPLETED
TX_00106228,,2025-05-05,TIENDA_017,414.43,CASH,False,COMPLETED
TX_00106229,,2025-05-05,TIENDA_017,137.52,DIGITAL,False,COMPLETED
TX_00106230,CUST_02350,2025-05-05,TIENDA_017,118.4,CARD,True,COMPLETED
